#{"t_start": 1573855224.407611, "env_id": "Pendulum-v0"}
r,l,t
-123.800128,200,11561.147406
-121.800432,200,11566.164403
-119.294593,200,11571.163999
-233.998371,200,11576.211763
-429.071952,200,11581.243836
-355.73326,200,11586.267026
-4.154006,200,11591.279729
-127.424399,200,11596.29782
-394.977292,200,11601.282698
-121.901396,200,11606.265821
-125.316152,200,11611.241657
-120.201846,200,11616.307021
-122.614533,200,11621.461258
-124.633838,200,11626.615249
-393.681653,200,11631.777747
-124.859311,200,11636.971232
-348.982157,200,11642.132639
-235.909394,200,11647.281482
-122.810705,200,11652.42259
-252.54984,200,11657.565969
-231.63935,200,11662.709589
-227.20482,200,11667.857139
-125.493432,200,11673.010659
-123.926035,200,11678.177922
-355.265022,200,11683.310234
-367.6679,200,11688.429942
-2.174943,200,11693.475171
-243.682748,200,11698.516431
-120.759438,200,11703.563016
-121.528968,200,11708.644975
-251.54753,200,11713.752365
-3.782694,200,11718.878885
-250.565837,200,11723.997625
-120.336106,200,11729.104617
-412.540807,200,11734.197225
-124.22873,200,11739.345361
-2.417735,200,11744.492579
-124.110635,200,11749.616378
-3.165883,200,11754.699066
-122.074238,200,11759.758642
-120.658697,200,11764.797745
-2.593358,200,11769.906101
-122.407114,200,11774.973761
-123.958213,200,11780.075461
-120.66053,200,11785.195565
-121.557921,200,11790.30823
-123.82487,200,11795.396885
-4.754187,200,11800.4707
-360.881596,200,11805.533609
-121.155715,200,11810.564564
-230.526019,200,11815.542142
-123.672702,200,11820.55209
-122.853238,200,11825.582302
-116.764218,200,11830.706363
-122.659476,200,11835.812167
-2.76356,200,11840.870398
-125.860361,200,11845.98009
-124.598276,200,11851.060028
-124.839159,200,11856.144993
-2.514742,200,11861.176073
-122.500228,200,11866.237249
-2.73152,200,11871.263074
-230.625992,200,11876.283345
-119.104683,200,11881.282509
-4.829073,200,11886.26821
-240.282621,200,11891.31758
-124.486838,200,11896.338337
-117.044735,200,11901.372524
-229.240838,200,11906.40896
-124.727423,200,11911.464836
