#{"t_start": 1573935181.679299, "env_id": "LunarLanderContinuous-v2"}
r,l,t
29.701893,143,22864.396346
28.335409,146,22871.702838
75.68643,190,22881.222485
27.581838,170,22889.6668
51.628395,135,22896.328881
1.343932,189,22905.732838
25.539412,217,22916.505742
32.313405,205,22926.851383
51.007184,166,22935.111575
284.812151,291,22949.56007
41.347422,136,22956.331994
125.405129,1000,23007.087706
35.940661,183,23016.284676
41.100371,187,23025.655364
7.439692,188,23034.897883
26.628458,164,23042.861948
288.521943,705,23077.598949
-26.91488,192,23087.009226
1.895824,170,23095.492528
5.791098,156,23103.217109
143.801905,1000,23154.545006
-8.963933,174,23163.341457
154.908394,1000,23214.122319
266.853669,699,23249.708124
166.014655,434,23271.479177
159.791263,1000,23322.049228
10.571844,140,23328.963136
16.716064,137,23335.680607
-12.790509,183,23344.852587
124.336842,1000,23396.30431
25.274644,172,23404.852508
26.807334,165,23413.059855
145.972156,1000,23464.303724
138.147551,1000,23515.025159
12.247301,145,23522.225389
98.940258,1000,23573.429064
133.79643,1000,23625.442955
22.958511,150,23632.713401
-27.373944,111,23638.157604
215.294412,362,23656.620999
252.873034,370,23675.281418
-27.708405,142,23682.370508
45.023942,1000,23734.201205
-32.782937,258,23747.024751
221.159035,447,23769.812035
-24.576383,170,23778.384384
244.295958,775,23817.956084
26.635621,194,23827.721628
214.321786,507,23853.330084
-42.428498,218,23864.285398
25.376939,201,23874.35682
77.781286,1000,23925.463685
143.072292,1000,23974.862976
71.77093,1000,24026.530125
-5.079176,297,24041.415342
-4.928872,102,24046.481012
-12.845797,155,24054.153308
-52.079772,160,24062.115674
-20.482341,204,24072.257431
-49.494369,324,24088.345297
73.130663,1000,24141.215071
142.447628,1000,24192.109789
177.572215,660,24226.373632
39.006337,119,24232.400739
197.127909,924,24280.305637
137.935689,1000,24332.36923
265.024696,742,24370.877633
188.746714,1000,24421.100726
-22.664908,454,24443.454232
197.196057,884,24488.652088
100.401631,1000,24540.793708
-34.230174,212,24551.47783
234.060543,423,24573.308557
272.967589,286,24588.11321
261.710393,444,24610.864989
43.616626,170,24619.434351
111.839719,1000,24672.173684
269.937504,439,24694.777734
107.93806,1000,24746.227133
-54.646915,525,24772.991741
59.003029,1000,24824.923599
250.631824,551,24852.731903
216.127196,572,24881.832692
100.115958,1000,24932.632655
158.749684,1000,24983.884545
64.84179,1000,25036.357999
146.492921,1000,25087.10272
214.029128,464,25111.023342
6.234248,113,25116.674632
295.999503,402,25136.558176
283.838986,167,25144.631811
263.567387,434,25166.14183
23.019779,1000,25217.388713
246.840941,649,25250.305058
122.927776,1000,25300.45089
27.746109,1000,25352.788259
-20.895658,1000,25400.99624
218.622161,261,25412.780512
84.69317,1000,25457.165423
105.339298,1000,25501.055777
168.726242,896,25541.245183
75.18752,1000,25585.547042
55.869235,1000,25630.756472
158.792357,1000,25674.894136
143.432887,1000,25719.321028
117.370559,1000,25763.524848
213.641075,618,25791.168656
221.230869,752,25824.490715
197.592905,628,25852.627153
-28.341534,1000,25897.652474
145.295521,1000,25941.766083
179.737345,1000,25985.867764
-48.809867,1000,26030.095873
102.429657,1000,26074.194114
247.418357,896,26114.835286
141.144616,1000,26158.540937
242.951764,306,26171.909846
44.03353,1000,26215.880904
259.211791,468,26236.614508
271.947383,390,26253.542006
121.615392,1000,26297.454454
105.382828,678,26327.518438
239.889911,322,26341.483697
-52.835277,1000,26385.988383
-22.285188,250,26396.844998
-42.309571,1000,26441.280096
127.903687,1000,26485.30299
252.911112,454,26505.266567
78.052929,1000,26549.004774
254.802165,328,26563.196819
-20.801056,177,26570.849671
74.737691,1000,26614.712296
280.2411,285,26627.093301
268.30242,389,26644.034618
115.983287,1000,26688.017071
271.528187,312,26701.614268
83.016519,1000,26745.296466
251.013068,218,26754.718051
-70.85696,1000,26798.185617
257.790616,236,26808.234541
-52.471929,1000,26852.977958
268.718409,525,26876.306714
111.387119,1000,26920.316815
14.976831,114,26925.201355
92.09147,1000,26969.829995
42.324685,1000,27013.960807
274.643036,552,27038.224501
141.307568,1000,27082.38072
-163.748546,488,27103.659453
260.687857,454,27123.573651
194.560899,702,27154.366174
267.657083,390,27171.243639
119.059351,1000,27214.939695
221.462003,318,27228.795226
122.59827,1000,27272.283521
229.35158,438,27291.306725
201.804616,480,27312.201432
-30.528482,1000,27356.320957
87.456452,1000,27401.284059
266.734507,414,27419.336123
280.672445,584,27445.028654
221.881575,758,27478.262008
224.918366,492,27499.774735
206.229386,581,27525.295931
124.901034,1000,27569.08181
112.731589,1000,27612.817024
-40.235289,1000,27657.142753
-32.284594,1000,27701.228861
227.275768,499,27723.084009
260.973669,311,27736.61858
204.722896,367,27752.542008
235.775792,348,27767.580645
77.594479,1000,27811.719229
258.34061,304,27824.808204
231.440903,749,27857.531363
-36.784945,1000,27901.663197
267.168902,278,27913.720995
-38.565724,1000,27957.431401
153.008535,1000,28000.971593
235.703998,246,28011.494021
69.401363,1000,28055.375956
73.26474,1000,28099.366085
118.955718,1000,28142.973001
